,Manufaturer,Sales,Year,Quarter,Index,Ratio
54,AUDI AG,14616.0,2014,Q3,,
55,AUDI AG,16867.0,2014,Q2,,
56,AUDI AG,16601.0,2014,Q2,,
57,AUDI AG,15653.0,2014,Q2,,
58,AUDI AG,14246.0,2014,Q1,,
59,AUDI AG,10881.0,2014,Q1,,
60,AUDI AG,10101.0,2014,Q1,,
61,AUDI AG,17013.0,2013,Q4,,
62,AUDI AG,13636.0,2013,Q4,,
63,AUDI AG,13001.0,2013,Q4,,
64,AUDI AG,13065.0,2013,Q3,,
65,AUDI AG,14005.0,2013,Q3,,
66,AUDI AG,13064.0,2013,Q3,,
67,AUDI AG,13706.0,2013,Q2,,
68,AUDI AG,13228.0,2013,Q2,,
69,AUDI AG,13157.0,2013,Q2,,
70,AUDI AG,13253.0,2013,Q1,,
71,AUDI AG,10877.0,2013,Q1,,
72,AUDI AG,10056.0,2013,Q1,,
73,AUDI AG,14841.0,2012,Q4,,
74,AUDI AG,12067.0,2012,Q4,,
75,AUDI AG,11708.0,2012,Q4,,
76,AUDI AG,12302.0,2012,Q3,,
77,AUDI AG,11527.0,2012,Q3,,
78,AUDI AG,11707.0,2012,Q3,,
79,AUDI AG,12664.0,2012,Q2,,
80,AUDI AG,11503.0,2012,Q2,,
81,AUDI AG,11521.0,2012,Q2,,
82,AUDI AG,11585.0,2012,Q1,,
83,AUDI AG,8531.0,2012,Q1,,
84,AUDI AG,9354.0,2012,Q1,,
85,AUDI AG,12655.0,2011,Q4,,
86,AUDI AG,9700.0,2011,Q4,,
87,AUDI AG,10225.0,2011,Q4,,
88,AUDI AG,9725.0,2011,Q3,,
89,AUDI AG,10201.0,2011,Q3,,
90,AUDI AG,9146.0,2011,Q3,,
91,AUDI AG,10051.0,2011,Q2,,
92,AUDI AG,10457.0,2011,Q2,,
93,AUDI AG,10018.0,2011,Q2,,
94,AUDI AG,9818.0,2011,Q1,,
95,AUDI AG,7753.0,2011,Q1,,
96,AUDI AG,7812.0,2011,Q1,,
97,AUDI AG,10546.0,2010,Q4,,
98,AUDI AG,9365.0,2010,Q4,,
99,AUDI AG,8128.0,2010,Q4,,
100,AUDI AG,8151.0,2010,Q3,,
101,AUDI AG,9182.0,2010,Q3,,
102,AUDI AG,7817.0,2010,Q3,,
103,AUDI AG,8601.0,2010,Q2,,
104,AUDI AG,9205.0,2010,Q2,,
105,AUDI AG,9319.0,2010,Q2,,
106,AUDI AG,8589.0,2010,Q1,,
107,AUDI AG,6216.0,2010,Q1,,
108,AUDI AG,6510.0,2010,Q1,,
109,AUDI AG,9030.0,2009,Q4,,
110,AUDI AG,6810.0,2009,Q4,,
111,AUDI AG,7358.0,2009,Q4,,
112,AUDI AG,7209.0,2009,Q3,,
113,AUDI AG,8057.0,2009,Q3,,
114,AUDI AG,6407.0,2009,Q3,,
115,AUDI AG,7524.0,2009,Q2,,
116,AUDI AG,7503.0,2009,Q2,,
117,AUDI AG,7010.0,2009,Q2,,
118,AUDI AG,6433.0,2009,Q1,,
119,AUDI AG,4653.0,2009,Q1,,
120,AUDI AG,4722.0,2009,Q1,,
121,AUDI AG,7712.0,2008,Q4,,
122,AUDI AG,6788.0,2008,Q4,,
123,AUDI AG,7443.0,2008,Q4,,
124,AUDI AG,7584.0,2008,Q3,,
125,AUDI AG,6406.0,2008,Q3,,
126,AUDI AG,6804.0,2008,Q3,,
127,AUDI AG,8203.0,2008,Q2,,
128,AUDI AG,8534.0,2008,Q2,,
129,AUDI AG,7730.0,2008,Q2,,
130,AUDI AG,7987.0,2008,Q1,,
131,AUDI AG,6152.0,2008,Q1,,
132,AUDI AG,6418.0,2008,Q1,,
133,AUDI AG,8504.0,2007,Q4,,
134,AUDI AG,9104.0,2007,Q4,,
135,AUDI AG,7421.0,2007,Q4,,
136,AUDI AG,8021.0,2007,Q3,,
137,AUDI AG,7620.0,2007,Q3,,
138,AUDI AG,7127.0,2007,Q3,,
139,AUDI AG,7789.0,2007,Q2,,
140,AUDI AG,8788.0,2007,Q2,,
141,AUDI AG,8106.0,2007,Q2,,
142,AUDI AG,8020.0,2007,Q1,,
143,AUDI AG,4862.0,2007,Q1,,
144,AUDI AG,4763.0,2007,Q1,,
145,AUDI AG,9576.0,2006,Q4,,
146,AUDI AG,7190.0,2006,Q4,,
147,AUDI AG,4778.0,2006,Q4,,
148,AUDI AG,6671.0,2006,Q3,,
149,AUDI AG,6338.0,2006,Q3,,
150,AUDI AG,6415.0,2006,Q3,,
151,AUDI AG,6729.0,2006,Q2,,
152,AUDI AG,7120.0,2006,Q2,,
153,AUDI AG,7412.0,2006,Q2,,
154,AUDI AG,6994.0,2006,Q1,,
155,AUDI AG,4806.0,2006,Q1,,
156,AUDI AG,6084.0,2006,Q1,,
157,AUDI AG,8842.0,2005,Q4,,
158,AUDI AG,7909.0,2005,Q4,,
159,AUDI AG,6659.0,2005,Q4,,
160,AUDI AG,7854.0,2005,Q3,,
161,AUDI AG,6911.0,2005,Q3,,
162,AUDI AG,7190.0,2005,Q3,,
163,AUDI AG,7209.0,2005,Q2,,
164,AUDI AG,6455.0,2005,Q2,,
165,AUDI AG,7202.0,2005,Q2,,
166,AUDI AG,6502.0,2005,Q1,,
167,AUDI AG,5256.0,2005,Q1,,
168,AUDI AG,5077.0,2005,Q1,,
169,AUDI AG,7650.0,2004,Q4,,
170,AUDI AG,6879.0,2004,Q4,,
171,AUDI AG,6089.0,2004,Q4,,
172,AUDI AG,5835.0,2004,Q3,,
173,AUDI AG,6473.0,2004,Q3,,
174,AUDI AG,7021.0,2004,Q3,,
175,AUDI AG,6947.0,2004,Q2,,
176,AUDI AG,6874.0,2004,Q2,,
177,AUDI AG,7137.0,2004,Q2,,
178,AUDI AG,7469.0,2004,Q1,,
179,AUDI AG,4538.0,2004,Q1,,
180,AUDI AG,5005.0,2004,Q1,,
181,AUDI AG,9084.0,2003,Q4,,
182,AUDI AG,7107.0,2003,Q4,,
183,AUDI AG,6631.0,2003,Q4,,
184,AUDI AG,6256.0,2003,Q3,,
185,AUDI AG,8281.0,2003,Q3,,
186,AUDI AG,7973.0,2003,Q3,,
187,AUDI AG,8009.0,2003,Q2,,
188,AUDI AG,7857.0,2003,Q2,,
189,AUDI AG,7209.0,2003,Q2,,
190,AUDI AG,6380.0,2003,Q1,,
191,AUDI AG,6156.0,2003,Q1,,
192,AUDI AG,5478.0,2003,Q1,,
193,AUDI AG,8282.0,2002,Q4,,
194,AUDI AG,7138.0,2002,Q4,,
195,AUDI AG,6648.0,2002,Q4,,
196,AUDI AG,6588.0,2002,Q3,,
197,AUDI AG,7707.0,2002,Q3,,
198,AUDI AG,7168.0,2002,Q3,,
199,AUDI AG,7299.0,2002,Q2,,
200,AUDI AG,7710.0,2002,Q2,,
201,AUDI AG,7134.0,2002,Q2,,
202,AUDI AG,7605.0,2002,Q1,,
203,AUDI AG,6125.0,2002,Q1,,
204,AUDI AG,6322.0,2002,Q1,,
205,AUDI AG,7218.0,2001,Q4,,
206,AUDI AG,6253.0,2001,Q4,,
207,AUDI AG,6154.0,2001,Q4,,
208,AUDI AG,4926.0,2001,Q3,,
209,AUDI AG,7458.0,2001,Q3,,
210,AUDI AG,7974.0,2001,Q3,,
211,AUDI AG,9317.0,2001,Q2,,
212,AUDI AG,7719.0,2001,Q2,,
213,AUDI AG,6785.0,2001,Q2,,
214,AUDI AG,7428.0,2001,Q1,,
215,AUDI AG,5883.0,2001,Q1,,
216,AUDI AG,6168.0,2001,Q1,,
217,AUDI AG,7440.0,2000,Q4,,
218,AUDI AG,6556.0,2000,Q4,,
219,AUDI AG,6100.0,2000,Q4,,
220,AUDI AG,6031.0,2000,Q3,,
221,AUDI AG,7326.0,2000,Q3,,
222,AUDI AG,6547.0,2000,Q3,,
223,AUDI AG,6901.0,2000,Q2,,
224,AUDI AG,6963.0,2000,Q2,,
225,AUDI AG,7725.0,2000,Q2,,
226,AUDI AG,6868.0,2000,Q1,,
227,AUDI AG,5730.0,2000,Q1,,
228,AUDI AG,6185.0,2000,Q1,,
229,Bayerische Motoren Werke AG,18102.0,2019,Q1,,
230,Bayerische Motoren Werke AG,34357.0,2018,Q4,,
231,Bayerische Motoren Werke AG,28330.0,2018,Q4,,
232,Bayerische Motoren Werke AG,23262.0,2018,Q4,,
233,Bayerische Motoren Werke AG,25908.0,2018,Q3,,
234,Bayerische Motoren Werke AG,23789.0,2018,Q3,,
235,Bayerische Motoren Werke AG,21982.0,2018,Q3,,
236,Bayerische Motoren Werke AG,29407.0,2018,Q2,,
237,Bayerische Motoren Werke AG,30888.0,2018,Q2,,
238,Bayerische Motoren Werke AG,27213.0,2018,Q2,,
239,Bayerische Motoren Werke AG,35842.0,2018,Q1,,
240,Bayerische Motoren Werke AG,26573.0,2018,Q1,,
241,Bayerische Motoren Werke AG,19016.0,2018,Q1,,
242,Bayerische Motoren Werke AG,34253.0,2017,Q4,,
243,Bayerische Motoren Werke AG,28049.0,2017,Q4,,
244,Bayerische Motoren Werke AG,23208.0,2017,Q4,,
245,Bayerische Motoren Werke AG,25571.0,2017,Q3,,
246,Bayerische Motoren Werke AG,23553.0,2017,Q3,,
247,Bayerische Motoren Werke AG,21965.0,2017,Q3,,
248,Bayerische Motoren Werke AG,28962.0,2017,Q2,,
249,Bayerische Motoren Werke AG,29881.0,2017,Q2,,
250,Bayerische Motoren Werke AG,26105.0,2017,Q2,,
251,Bayerische Motoren Werke AG,36002.0,2017,Q1,,
252,Bayerische Motoren Werke AG,24712.0,2017,Q1,,
253,Bayerische Motoren Werke AG,18109.0,2017,Q1,,
254,Bayerische Motoren Werke AG,32835.0,2016,Q4,,
255,Bayerische Motoren Werke AG,26189.0,2016,Q4,,
256,Bayerische Motoren Werke AG,24017.0,2016,Q4,,
257,Bayerische Motoren Werke AG,25389.0,2016,Q3,,
258,Bayerische Motoren Werke AG,25531.0,2016,Q3,,
259,Bayerische Motoren Werke AG,25777.0,2016,Q3,,
260,Bayerische Motoren Werke AG,28855.0,2016,Q2,,
261,Bayerische Motoren Werke AG,29017.0,2016,Q2,,
262,Bayerische Motoren Werke AG,24951.0,2016,Q2,,
263,Bayerische Motoren Werke AG,30033.0,2016,Q1,,
264,Bayerische Motoren Werke AG,22498.0,2016,Q1,,
265,Bayerische Motoren Werke AG,18082.0,2016,Q1,,
266,Bayerische Motoren Werke AG,34625.0,2015,Q4,,
267,Bayerische Motoren Werke AG,32003.0,2015,Q4,,
268,Bayerische Motoren Werke AG,29439.0,2015,Q4,,
269,Bayerische Motoren Werke AG,26608.0,2015,Q3,,
270,Bayerische Motoren Werke AG,27755.0,2015,Q3,,
271,Bayerische Motoren Werke AG,26970.0,2015,Q3,,
272,Bayerische Motoren Werke AG,32176.0,2015,Q2,,
273,Bayerische Motoren Werke AG,31003.0,2015,Q2,,
274,Bayerische Motoren Werke AG,26952.0,2015,Q2,,
275,Bayerische Motoren Werke AG,34310.0,2015,Q1,,
276,Bayerische Motoren Werke AG,25201.0,2015,Q1,,
277,Bayerische Motoren Werke AG,18981.0,2015,Q1,,
278,Bayerische Motoren Werke AG,41526.0,2014,Q4,,
279,Bayerische Motoren Werke AG,31019.0,2014,Q4,,
280,Bayerische Motoren Werke AG,30602.0,2014,Q4,,
281,Bayerische Motoren Werke AG,25586.0,2014,Q3,,
282,Bayerische Motoren Werke AG,27214.0,2014,Q3,,
283,Bayerische Motoren Werke AG,26409.0,2014,Q3,,
284,Bayerische Motoren Werke AG,30201.0,2014,Q2,,
285,Bayerische Motoren Werke AG,29602.0,2014,Q2,,
286,Bayerische Motoren Werke AG,25202.0,2014,Q2,,
287,Bayerische Motoren Werke AG,32107.0,2014,Q1,,
288,Bayerische Motoren Werke AG,22017.0,2014,Q1,,
289,Bayerische Motoren Werke AG,18253.0,2014,Q1,,
290,Bayerische Motoren Werke AG,37389.0,2013,Q4,,
291,Bayerische Motoren Werke AG,31752.0,2013,Q4,,
292,Bayerische Motoren Werke AG,27574.0,2013,Q4,,
293,Bayerische Motoren Werke AG,23568.0,2013,Q3,,
294,Bayerische Motoren Werke AG,24523.0,2013,Q3,,
295,Bayerische Motoren Werke AG,24043.0,2013,Q3,,
296,Bayerische Motoren Werke AG,27074.0,2013,Q2,,
297,Bayerische Motoren Werke AG,25230.0,2013,Q2,,
298,Bayerische Motoren Werke AG,23225.0,2013,Q2,,
299,Bayerische Motoren Werke AG,27078.0,2013,Q1,,
300,Bayerische Motoren Werke AG,21311.0,2013,Q1,,
301,Bayerische Motoren Werke AG,16513.0,2013,Q1,,
302,Bayerische Motoren Werke AG,37399.0,2012,Q4,,
303,Bayerische Motoren Werke AG,31213.0,2012,Q4,,
304,Bayerische Motoren Werke AG,26451.0,2012,Q4,,
305,Bayerische Motoren Werke AG,21761.0,2012,Q3,,
306,Bayerische Motoren Werke AG,16835.0,2012,Q3,,
307,Bayerische Motoren Werke AG,21297.0,2012,Q3,,
308,Bayerische Motoren Werke AG,21725.0,2012,Q2,,
309,Bayerische Motoren Werke AG,22168.0,2012,Q2,,
310,Bayerische Motoren Werke AG,21062.0,2012,Q2,,
311,Bayerische Motoren Werke AG,23940.0,2012,Q1,,
312,Bayerische Motoren Werke AG,21204.0,2012,Q1,,
313,Bayerische Motoren Werke AG,16405.0,2012,Q1,,
314,Bayerische Motoren Werke AG,26834.0,2011,Q4,,
315,Bayerische Motoren Werke AG,21521.0,2011,Q4,,
316,Bayerische Motoren Werke AG,21873.0,2011,Q4,,
317,Bayerische Motoren Werke AG,21750.0,2011,Q3,,
318,Bayerische Motoren Werke AG,20815.0,2011,Q3,,
319,Bayerische Motoren Werke AG,21409.0,2011,Q3,,
320,Bayerische Motoren Werke AG,21637.0,2011,Q2,,
321,Bayerische Motoren Werke AG,20651.0,2011,Q2,,
322,Bayerische Motoren Werke AG,18801.0,2011,Q2,,
323,Bayerische Motoren Werke AG,20295.0,2011,Q1,,
324,Bayerische Motoren Werke AG,16416.0,2011,Q1,,
325,Bayerische Motoren Werke AG,15905.0,2011,Q1,,
326,Bayerische Motoren Werke AG,23280.0,2010,Q4,,
327,Bayerische Motoren Werke AG,20097.0,2010,Q4,,
328,Bayerische Motoren Werke AG,19272.0,2010,Q4,,
329,Bayerische Motoren Werke AG,18228.0,2010,Q3,,
330,Bayerische Motoren Werke AG,19540.0,2010,Q3,,
331,Bayerische Motoren Werke AG,19064.0,2010,Q3,,
332,Bayerische Motoren Werke AG,19182.0,2010,Q2,,
333,Bayerische Motoren Werke AG,17859.0,2010,Q2,,
334,Bayerische Motoren Werke AG,17268.0,2010,Q2,,
335,Bayerische Motoren Werke AG,18060.0,2010,Q1,,
336,Bayerische Motoren Werke AG,15100.0,2010,Q1,,
337,Bayerische Motoren Werke AG,13163.0,2010,Q1,,
338,Bayerische Motoren Werke AG,20128.0,2009,Q4,,
339,Bayerische Motoren Werke AG,15708.0,2009,Q4,,
340,Bayerische Motoren Werke AG,16443.0,2009,Q4,,
341,Bayerische Motoren Werke AG,15047.0,2009,Q3,,
342,Bayerische Motoren Werke AG,19232.0,2009,Q3,,
343,Bayerische Motoren Werke AG,16381.0,2009,Q3,,
344,Bayerische Motoren Werke AG,16744.0,2009,Q2,,
345,Bayerische Motoren Werke AG,18383.0,2009,Q2,,
346,Bayerische Motoren Werke AG,15705.0,2009,Q2,,
347,Bayerische Motoren Werke AG,17520.0,2009,Q1,,
348,Bayerische Motoren Werke AG,12979.0,2009,Q1,,
349,Bayerische Motoren Werke AG,12232.0,2009,Q1,,
350,Bayerische Motoren Werke AG,18060.0,2008,Q4,,
351,Bayerische Motoren Werke AG,15217.0,2008,Q4,,
352,Bayerische Motoren Werke AG,20203.0,2008,Q4,,
353,Bayerische Motoren Werke AG,14744.0,2008,Q3,,
354,Bayerische Motoren Werke AG,25462.0,2008,Q3,,
355,Bayerische Motoren Werke AG,23914.0,2008,Q3,,
356,Bayerische Motoren Werke AG,20944.0,2008,Q2,,
357,Bayerische Motoren Werke AG,25469.0,2008,Q2,,
358,Bayerische Motoren Werke AG,26735.0,2008,Q2,,
359,Bayerische Motoren Werke AG,23115.0,2008,Q1,,
360,Bayerische Motoren Werke AG,20775.0,2008,Q1,,
361,Bayerische Motoren Werke AG,14475.0,2008,Q1,,
362,Bayerische Motoren Werke AG,30199.0,2007,Q4,,
363,Bayerische Motoren Werke AG,23808.0,2007,Q4,,
364,Bayerische Motoren Werke AG,23451.0,2007,Q4,,
365,Bayerische Motoren Werke AG,20901.0,2007,Q3,,
366,Bayerische Motoren Werke AG,26562.0,2007,Q3,,
367,Bayerische Motoren Werke AG,24295.0,2007,Q3,,
368,Bayerische Motoren Werke AG,25220.0,2007,Q2,,
369,Bayerische Motoren Werke AG,26689.0,2007,Q2,,
370,Bayerische Motoren Werke AG,25310.0,2007,Q2,,
371,Bayerische Motoren Werke AG,25325.0,2007,Q1,,
372,Bayerische Motoren Werke AG,22274.0,2007,Q1,,
373,Bayerische Motoren Werke AG,19761.0,2007,Q1,,
374,Bayerische Motoren Werke AG,30945.0,2006,Q4,,
375,Bayerische Motoren Werke AG,22602.0,2006,Q4,,
376,Bayerische Motoren Werke AG,20822.0,2006,Q4,,
377,Bayerische Motoren Werke AG,20339.0,2006,Q3,,
378,Bayerische Motoren Werke AG,22421.0,2006,Q3,,
379,Bayerische Motoren Werke AG,20083.0,2006,Q3,,
380,Bayerische Motoren Werke AG,24179.0,2006,Q2,,
381,Bayerische Motoren Werke AG,24688.0,2006,Q2,,
382,Bayerische Motoren Werke AG,25250.0,2006,Q2,,
383,Bayerische Motoren Werke AG,24501.0,2006,Q1,,
384,Bayerische Motoren Werke AG,19328.0,2006,Q1,,
385,Bayerische Motoren Werke AG,19274.0,2006,Q1,,
386,Bayerische Motoren Werke AG,26464.0,2005,Q4,,
387,Bayerische Motoren Werke AG,23673.0,2005,Q4,,
388,Bayerische Motoren Werke AG,22432.0,2005,Q4,,
389,Bayerische Motoren Werke AG,22052.0,2005,Q3,,
390,Bayerische Motoren Werke AG,25537.0,2005,Q3,,
391,Bayerische Motoren Werke AG,23178.0,2005,Q3,,
392,Bayerische Motoren Werke AG,23392.0,2005,Q2,,
393,Bayerische Motoren Werke AG,23048.0,2005,Q2,,
394,Bayerische Motoren Werke AG,21072.0,2005,Q2,,
395,Bayerische Motoren Werke AG,20149.0,2005,Q1,,
396,Bayerische Motoren Werke AG,18356.0,2005,Q1,,
397,Bayerische Motoren Werke AG,16847.0,2005,Q1,,
398,Bayerische Motoren Werke AG,25482.0,2004,Q4,,
399,Bayerische Motoren Werke AG,20732.0,2004,Q4,,
400,Bayerische Motoren Werke AG,22618.0,2004,Q4,,
401,Bayerische Motoren Werke AG,21767.0,2004,Q3,,
402,Bayerische Motoren Werke AG,22167.0,2004,Q3,,
403,Bayerische Motoren Werke AG,21479.0,2004,Q3,,
404,Bayerische Motoren Werke AG,25013.0,2004,Q2,,
405,Bayerische Motoren Werke AG,24432.0,2004,Q2,,
406,Bayerische Motoren Werke AG,23419.0,2004,Q2,,
407,Bayerische Motoren Werke AG,22688.0,2004,Q1,,
408,Bayerische Motoren Werke AG,16903.0,2004,Q1,,
409,Bayerische Motoren Werke AG,13379.0,2004,Q1,,
410,Bayerische Motoren Werke AG,20910.0,2003,Q4,,
411,Bayerische Motoren Werke AG,21892.0,2003,Q4,,
412,Bayerische Motoren Werke AG,19594.0,2003,Q4,,
413,Bayerische Motoren Werke AG,16533.0,2003,Q3,,
414,Bayerische Motoren Werke AG,20257.0,2003,Q3,,
415,Bayerische Motoren Werke AG,22105.0,2003,Q3,,
416,Bayerische Motoren Werke AG,21904.0,2003,Q2,,
417,Bayerische Motoren Werke AG,25765.0,2003,Q2,,
418,Bayerische Motoren Werke AG,24131.0,2003,Q2,,
419,Bayerische Motoren Werke AG,23432.0,2003,Q1,,
420,Bayerische Motoren Werke AG,19127.0,2003,Q1,,
421,Bayerische Motoren Werke AG,19823.0,2003,Q1,,
422,Bayerische Motoren Werke AG,26252.0,2002,Q4,,
423,Bayerische Motoren Werke AG,23579.0,2002,Q4,,
424,Bayerische Motoren Werke AG,19634.0,2002,Q4,,
425,Bayerische Motoren Werke AG,18412.0,2002,Q3,,
426,Bayerische Motoren Werke AG,22315.0,2002,Q3,,
427,Bayerische Motoren Werke AG,21955.0,2002,Q3,,
428,Bayerische Motoren Werke AG,22465.0,2002,Q2,,
429,Bayerische Motoren Werke AG,23624.0,2002,Q2,,
430,Bayerische Motoren Werke AG,23994.0,2002,Q2,,
431,Bayerische Motoren Werke AG,19726.0,2002,Q1,,
432,Bayerische Motoren Werke AG,17956.0,2002,Q1,,
433,Bayerische Motoren Werke AG,15923.0,2002,Q1,,
434,Bayerische Motoren Werke AG,18414.0,2001,Q4,,
435,Bayerische Motoren Werke AG,18107.0,2001,Q4,,
436,Bayerische Motoren Werke AG,16122.0,2001,Q4,,
437,Bayerische Motoren Werke AG,15127.0,2001,Q3,,
438,Bayerische Motoren Werke AG,19054.0,2001,Q3,,
439,Bayerische Motoren Werke AG,19046.0,2001,Q3,,
440,Bayerische Motoren Werke AG,20250.0,2001,Q2,,
441,Bayerische Motoren Werke AG,20231.0,2001,Q2,,
442,Bayerische Motoren Werke AG,20012.0,2001,Q2,,
443,Bayerische Motoren Werke AG,17300.0,2001,Q1,,
444,Bayerische Motoren Werke AG,15756.0,2001,Q1,,
445,Bayerische Motoren Werke AG,13708.0,2001,Q1,,
446,Bayerische Motoren Werke AG,20720.0,2000,Q4,,
447,Bayerische Motoren Werke AG,17551.0,2000,Q4,,
448,Bayerische Motoren Werke AG,15895.0,2000,Q4,,
449,Bayerische Motoren Werke AG,14494.0,2000,Q3,,
450,Bayerische Motoren Werke AG,16812.0,2000,Q3,,
451,Bayerische Motoren Werke AG,15168.0,2000,Q3,,
452,Bayerische Motoren Werke AG,15334.0,2000,Q2,,
453,Bayerische Motoren Werke AG,15323.0,2000,Q2,,
454,Bayerische Motoren Werke AG,15337.0,2000,Q2,,
455,Bayerische Motoren Werke AG,16516.0,2000,Q1,,
456,Bayerische Motoren Werke AG,13793.0,2000,Q1,,
457,Bayerische Motoren Werke AG,12480.0,2000,Q1,,
458,Mini,2457.0,2019,Q1,,
459,Mini,2797.0,2018,Q4,,
460,Mini,3528.0,2018,Q4,,
461,Mini,3166.0,2018,Q4,,
462,Mini,3461.0,2018,Q3,,
463,Mini,3800.0,2018,Q3,,
464,Mini,4296.0,2018,Q3,,
465,Mini,4146.0,2018,Q2,,
466,Mini,4226.0,2018,Q2,,
467,Mini,3731.0,2018,Q2,,
468,Mini,4531.0,2018,Q1,,
469,Mini,3065.0,2018,Q1,,
470,Mini,2937.0,2018,Q1,,
471,Mini,4611.0,2017,Q4,,
472,Mini,4038.0,2017,Q4,,
473,Mini,3669.0,2017,Q4,,
474,Mini,3736.0,2017,Q3,,
475,Mini,4448.0,2017,Q3,,
476,Mini,4398.0,2017,Q3,,
477,Mini,4410.0,2017,Q2,,
478,Mini,4063.0,2017,Q2,,
479,Mini,3481.0,2017,Q2,,
480,Mini,4987.0,2017,Q1,,
481,Mini,2154.0,2017,Q1,,
482,Mini,3110.0,2017,Q1,,
483,Mini,4658.0,2016,Q4,,
484,Mini,4507.0,2016,Q4,,
485,Mini,3954.0,2016,Q4,,
486,Mini,4024.0,2016,Q3,,
487,Mini,4969.0,2016,Q3,,
488,Mini,4774.0,2016,Q3,,
489,Mini,4914.0,2016,Q2,,
490,Mini,4595.0,2016,Q2,,
491,Mini,4796.0,2016,Q2,,
492,Mini,4762.0,2016,Q1,,
493,Mini,2839.0,2016,Q1,,
494,Mini,3238.0,2016,Q1,,
495,Mini,5009.0,2015,Q4,,
496,Mini,4444.0,2015,Q4,,
497,Mini,4087.0,2015,Q4,,
498,Mini,4414.0,2015,Q3,,
499,Mini,5109.0,2015,Q3,,
500,Mini,5191.0,2015,Q3,,
501,Mini,6174.0,2015,Q2,,
502,Mini,5833.0,2015,Q2,,
503,Mini,5476.0,2015,Q2,,
504,Mini,5829.0,2015,Q1,,
505,Mini,3720.0,2015,Q1,,
506,Mini,3228.0,2015,Q1,,
507,Mini,6615.0,2014,Q4,,
508,Mini,5009.0,2014,Q4,,
509,Mini,5300.0,2014,Q4,,
510,Mini,4219.0,2014,Q3,,
511,Mini,5006.0,2014,Q3,,
512,Mini,5811.0,2014,Q3,,
513,Mini,5376.0,2014,Q2,,
514,Mini,5729.0,2014,Q2,,
515,Mini,4390.0,2014,Q2,,
516,Mini,3655.0,2014,Q1,,
517,Mini,2459.0,2014,Q1,,
518,Mini,2543.0,2014,Q1,,
519,Mini,6592.0,2013,Q4,,
520,Mini,4575.0,2013,Q4,,
521,Mini,5700.0,2013,Q4,,
522,Mini,5306.0,2013,Q3,,
523,Mini,6023.0,2013,Q3,,
524,Mini,5950.0,2013,Q3,,
525,Mini,6571.0,2013,Q2,,
526,Mini,5944.0,2013,Q2,,
527,Mini,5786.0,2013,Q2,,
528,Mini,6071.0,2013,Q1,,
529,Mini,4302.0,2013,Q1,,
530,Mini,3682.0,2013,Q1,,
531,Mini,6456.0,2012,Q4,,
532,Mini,5248.0,2012,Q4,,
533,Mini,5888.0,2012,Q4,,
534,Mini,4899.0,2012,Q3,,
535,Mini,5718.0,2012,Q3,,
536,Mini,5855.0,2012,Q3,,
537,Mini,5995.0,2012,Q2,,
538,Mini,6153.0,2012,Q2,,
539,Mini,5731.0,2012,Q2,,
540,Mini,5866.0,2012,Q1,,
541,Mini,4980.0,2012,Q1,,
542,Mini,3334.0,2012,Q1,,
543,Mini,5711.0,2011,Q4,,
544,Mini,4750.0,2011,Q4,,
545,Mini,5415.0,2011,Q4,,
546,Mini,3999.0,2011,Q3,,
547,Mini,3999.0,2011,Q3,,
548,Mini,4711.0,2011,Q3,,
549,Mini,5228.0,2011,Q2,,
550,Mini,5801.0,2011,Q2,,
551,Mini,6446.0,2011,Q2,,
552,Mini,6087.0,2011,Q1,,
553,Mini,3503.0,2011,Q1,,
554,Mini,2751.0,2011,Q1,,
555,Mini,4320.0,2010,Q4,,
556,Mini,2786.0,2010,Q4,,
557,Mini,3950.0,2010,Q4,,
558,Mini,4884.0,2010,Q3,,
559,Mini,4425.0,2010,Q3,,
560,Mini,4326.0,2010,Q3,,
561,Mini,4149.0,2010,Q2,,
562,Mini,4233.0,2010,Q2,,
563,Mini,3843.0,2010,Q2,,
564,Mini,3610.0,2010,Q1,,
565,Mini,2871.0,2010,Q1,,
566,Mini,2247.0,2010,Q1,,
567,Mini,3489.0,2009,Q4,,
568,Mini,2564.0,2009,Q4,,
569,Mini,4176.0,2009,Q4,,
570,Mini,4128.0,2009,Q3,,
571,Mini,5111.0,2009,Q3,,
572,Mini,4872.0,2009,Q3,,
573,Mini,4105.0,2009,Q2,,
574,Mini,4610.0,2009,Q2,,
575,Mini,3657.0,2009,Q2,,
576,Mini,3605.0,2009,Q1,,
577,Mini,2826.0,2009,Q1,,
578,Mini,2082.0,2009,Q1,,
579,Mini,3566.0,2008,Q4,,
580,Mini,4545.0,2008,Q4,,
581,Mini,5272.0,2008,Q4,,
582,Mini,3762.0,2008,Q3,,
583,Mini,5469.0,2008,Q3,,
584,Mini,5063.0,2008,Q3,,
585,Mini,5211.0,2008,Q2,,
586,Mini,6312.0,2008,Q2,,
587,Mini,4713.0,2008,Q2,,
588,Mini,4289.0,2008,Q1,,
589,Mini,3415.0,2008,Q1,,
590,Mini,2460.0,2008,Q1,,
591,Mini,3562.0,2007,Q4,,
592,Mini,3177.0,2007,Q4,,
593,Mini,3370.0,2007,Q4,,
594,Mini,4031.0,2007,Q3,,
595,Mini,4077.0,2007,Q3,,
596,Mini,4069.0,2007,Q3,,
597,Mini,4174.0,2007,Q2,,
598,Mini,4130.0,2007,Q2,,
599,Mini,3382.0,2007,Q2,,
